image_name,peak,sigma_est,sigma_multiplier,anscombe_transform,filter,psnr_noisy,ssim_noisy,psnr_denoised,ssim_denoised
ct6.png,13000,6.764372621931807,0.049999999999999996,True,bm3d,24.848032983853116,0.8733225587605303,24.95141057315251,0.8806589145660444
ct6.png,13000,6.764372621931807,0.05499999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,24.982898678644755,0.8832437672024316
ct6.png,13000,6.764372621931807,0.05499999999999999,True,bm3d,24.848032983853116,0.8733225587605303,24.979924448151344,0.8828132172393689
ct6.png,13000,6.764372621931807,0.05999999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,25.01815890439466,0.8840150936961084
ct6.png,13000,6.764372621931807,0.05999999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.009670150023567,0.8850107302972223
ct6.png,13000,6.764372621931807,0.06499999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,25.043794190776314,0.8836687426681963
ct6.png,13000,6.764372621931807,0.06499999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.036366286671125,0.8868307995470303
ct6.png,13000,6.764372621931807,0.06999999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,25.06011431544518,0.8825310401178698
ct6.png,13000,6.764372621931807,0.06999999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.059309731317757,0.8881057701213994
ct6.png,13000,6.764372621931807,0.07499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,25.066249410580763,0.8806832965463064
ct6.png,13000,6.764372621931807,0.07499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.077940915653848,0.888757300812037
ct6.png,13000,6.764372621931807,0.07999999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,25.06526277003048,0.8785576108623858
ct6.png,13000,6.764372621931807,0.07999999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.090425507692558,0.8887586783021654
ct6.png,13000,6.764372621931807,0.08499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,25.056926668225007,0.8762701168467221
ct6.png,13000,6.764372621931807,0.08499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.098139611277755,0.8881654132275778
ct6.png,13000,6.764372621931807,0.08999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,25.04474771870067,0.873940684038362
ct6.png,13000,6.764372621931807,0.08999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.099578309727697,0.8870018619366895
ct6.png,13000,6.764372621931807,0.09499999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,25.028829811610336,0.8716502043368404
ct6.png,13000,6.764372621931807,0.09499999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.09788802195018,0.8855999948371752
ct6.png,13000,6.764372621931807,0.09999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,25.00855742552053,0.869292284863893
ct6.png,13000,6.764372621931807,0.09999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.093576927167817,0.8840193039743924
ct6.png,13000,6.764372621931807,0.10499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.987653140070485,0.8670726197517682
ct6.png,13000,6.764372621931807,0.10499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.08561765393997,0.8822175392979711
ct6.png,13000,6.764372621931807,0.10999999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.966356974339593,0.8650077743508198
ct6.png,13000,6.764372621931807,0.10999999999999997,True,bm3d,24.848032983853116,0.8733225587605303,25.07612045649172,0.8804542199948446
ct6.png,13000,6.764372621931807,0.11499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.938723687428862,0.8625716854589852
ct6.png,13000,6.764372621931807,0.11499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.06608866335484,0.8787599985082661
ct6.png,13000,6.764372621931807,0.11999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.91509343878637,0.8605743591049385
ct6.png,13000,6.764372621931807,0.11999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.055260321761594,0.8770600784312177
ct6.png,13000,6.764372621931807,0.12499999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.883378374469522,0.8583171869730266
ct6.png,13000,6.764372621931807,0.12499999999999997,True,bm3d,24.848032983853116,0.8733225587605303,25.0438155950387,0.8755289377194129
ct6.png,13000,6.764372621931807,0.12999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.858080046106153,0.8564575109254283
ct6.png,13000,6.764372621931807,0.12999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.033409298264274,0.8740904384790772
ct6.png,13000,6.764372621931807,0.13499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.828364868907396,0.8545588371021312
ct6.png,13000,6.764372621931807,0.13499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,25.021607833539868,0.8726986412811103
ct6.png,13000,6.764372621931807,0.13999999999999999,True,nlmeans,24.848032983853116,0.8733225587605303,24.80162885192676,0.8528343136762516
ct6.png,13000,6.764372621931807,0.13999999999999999,True,bm3d,24.848032983853116,0.8733225587605303,25.010141743153802,0.8713735612818317
ct6.png,13000,6.764372621931807,0.145,True,nlmeans,24.848032983853116,0.8733225587605303,24.772889522113267,0.8511486043462868
ct6.png,13000,6.764372621931807,0.145,True,bm3d,24.848032983853116,0.8733225587605303,24.999266389141447,0.8701970654382626
ct6.png,13000,6.764372621931807,0.15,True,nlmeans,24.848032983853116,0.8733225587605303,24.744150362392258,0.8495727924040657
ct6.png,13000,6.764372621931807,0.15,True,bm3d,24.848032983853116,0.8733225587605303,24.989430373276534,0.8690826153942923
ct6.png,13000,6.764372621931807,0.155,True,nlmeans,24.848032983853116,0.8733225587605303,24.71821044274508,0.8481049304432594
ct6.png,13000,6.764372621931807,0.155,True,bm3d,24.848032983853116,0.8733225587605303,24.979202898229257,0.868076289786623
ct6.png,13000,6.764372621931807,0.15999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.689061969064554,0.8466897739593707
ct6.png,13000,6.764372621931807,0.15999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.968444800578386,0.8671251374245712
ct6.png,13000,6.764372621931807,0.16499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.66061924710225,0.8453769446549761
ct6.png,13000,6.764372621931807,0.16499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.958905955540644,0.8662049995455126
ct6.png,13000,6.764372621931807,0.16999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.63268170218683,0.844080482555385
ct6.png,13000,6.764372621931807,0.16999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.950043140895136,0.8653278746931804
ct6.png,13000,6.764372621931807,0.175,True,nlmeans,24.848032983853116,0.8733225587605303,24.604399656189926,0.8428595239891828
ct6.png,13000,6.764372621931807,0.175,True,bm3d,24.848032983853116,0.8733225587605303,24.94010766423972,0.8644447519554168
ct6.png,13000,6.764372621931807,0.18,True,nlmeans,24.848032983853116,0.8733225587605303,24.576897695542208,0.8416234812452948
ct6.png,13000,6.764372621931807,0.18,True,bm3d,24.848032983853116,0.8733225587605303,24.93127412893508,0.8636870827419915
ct6.png,13000,6.764372621931807,0.18499999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.55097835439339,0.8404839660916764
ct6.png,13000,6.764372621931807,0.18499999999999997,True,bm3d,24.848032983853116,0.8733225587605303,24.922173145991778,0.8629478580637302
ct6.png,13000,6.764372621931807,0.18999999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.523692074299955,0.839314292280874
ct6.png,13000,6.764372621931807,0.18999999999999997,True,bm3d,24.848032983853116,0.8733225587605303,24.91305968528458,0.8622560583467073
ct6.png,13000,6.764372621931807,0.19499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.49655678883879,0.8382096359309639
ct6.png,13000,6.764372621931807,0.19499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.903695405740642,0.8615837235647588
ct6.png,13000,6.764372621931807,0.19999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.47068017995484,0.8371500648021032
ct6.png,13000,6.764372621931807,0.19999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.894930830355165,0.8608868615122148
ct6.png,13000,6.764372621931807,0.205,True,nlmeans,24.848032983853116,0.8733225587605303,24.44509871676477,0.8360983807693055
ct6.png,13000,6.764372621931807,0.205,True,bm3d,24.848032983853116,0.8733225587605303,24.886574697877606,0.8603056303342083
ct6.png,13000,6.764372621931807,0.20999999999999996,True,nlmeans,24.848032983853116,0.8733225587605303,24.419597129345178,0.8350964391784124
ct6.png,13000,6.764372621931807,0.20999999999999996,True,bm3d,24.848032983853116,0.8733225587605303,24.87749741049205,0.8596754728488027
ct6.png,13000,6.764372621931807,0.21499999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.39387784416452,0.8340382812988549
ct6.png,13000,6.764372621931807,0.21499999999999997,True,bm3d,24.848032983853116,0.8733225587605303,24.868350809690256,0.8590443735077978
ct6.png,13000,6.764372621931807,0.21999999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.3681814502844,0.8330156497890474
ct6.png,13000,6.764372621931807,0.21999999999999997,True,bm3d,24.848032983853116,0.8733225587605303,24.859014790873882,0.858494531571158
ct6.png,13000,6.764372621931807,0.22499999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.342464948323755,0.8320085995487556
ct6.png,13000,6.764372621931807,0.22499999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.850886377421944,0.8579474762970071
ct6.png,13000,6.764372621931807,0.22999999999999998,True,nlmeans,24.848032983853116,0.8733225587605303,24.316634175730197,0.8309598894946912
ct6.png,13000,6.764372621931807,0.22999999999999998,True,bm3d,24.848032983853116,0.8733225587605303,24.84254486170421,0.8573696545369546
ct6.png,13000,6.764372621931807,0.235,True,nlmeans,24.848032983853116,0.8733225587605303,24.2914854845899,0.8299800226998805
ct6.png,13000,6.764372621931807,0.235,True,bm3d,24.848032983853116,0.8733225587605303,24.833431337712604,0.8568276823321624
ct6.png,13000,6.764372621931807,0.23999999999999996,True,nlmeans,24.848032983853116,0.8733225587605303,24.26539996750398,0.8290016099668004
ct6.png,13000,6.764372621931807,0.23999999999999996,True,bm3d,24.848032983853116,0.8733225587605303,24.825200250937097,0.856296763951897
ct6.png,13000,6.764372621931807,0.24499999999999997,True,nlmeans,24.848032983853116,0.8733225587605303,24.240361051378162,0.8279748400956779
ct6.png,13000,6.764372621931807,0.24499999999999997,True,bm3d,24.848032983853116,0.8733225587605303,24.816032271236786,0.8557775210861898
ct6.png,13000,6.764372621931807,0.1,False,nlmeans,24.848032983853116,0.8733225587605303,24.848032983853116,0.8733225587605303
ct6.png,13000,6.764372621931807,0.1,False,bm3d,24.848032983853116,0.8733225587605303,24.86192715611505,0.8749532753496176
ct6.png,13000,6.764372621931807,0.2,False,nlmeans,24.848032983853116,0.8733225587605303,24.848019135866444,0.8733207870470876
ct6.png,13000,6.764372621931807,0.2,False,bm3d,24.848032983853116,0.8733225587605303,24.86280894366255,0.8749995060647457
ct6.png,13000,6.764372621931807,0.30000000000000004,False,nlmeans,24.848032983853116,0.8733225587605303,24.851744746733093,0.873371963707531
ct6.png,13000,6.764372621931807,0.30000000000000004,False,bm3d,24.848032983853116,0.8733225587605303,24.858452484952757,0.8749852287404852
ct6.png,13000,6.764372621931807,0.4,False,nlmeans,24.848032983853116,0.8733225587605303,24.86876595120706,0.8738939367430748
ct6.png,13000,6.764372621931807,0.4,False,bm3d,24.848032983853116,0.8733225587605303,24.83874755810109,0.8751373514596623
ct6.png,13000,6.764372621931807,0.5,False,nlmeans,24.848032983853116,0.8733225587605303,24.8880274222471,0.8754690139974969
ct6.png,13000,6.764372621931807,0.5,False,bm3d,24.848032983853116,0.8733225587605303,24.862542835241204,0.8766420133698059
ct6.png,13000,6.764372621931807,0.6,False,nlmeans,24.848032983853116,0.8733225587605303,24.9255161639649,0.8781020519607665
ct6.png,13000,6.764372621931807,0.6,False,bm3d,24.848032983853116,0.8733225587605303,24.87940776616977,0.8786536238067723
ct6.png,13000,6.764372621931807,0.7000000000000001,False,nlmeans,24.848032983853116,0.8733225587605303,24.97807109705098,0.8804051011351931
ct6.png,13000,6.764372621931807,0.7000000000000001,False,bm3d,24.848032983853116,0.8733225587605303,24.84770072215134,0.8804295146454617
ct6.png,13000,6.764372621931807,0.8,False,nlmeans,24.848032983853116,0.8733225587605303,25.01966029100474,0.8807027960494532
ct6.png,13000,6.764372621931807,0.8,False,bm3d,24.848032983853116,0.8733225587605303,24.840725519328615,0.8822132592929303
ct6.png,13000,6.764372621931807,0.9,False,nlmeans,24.848032983853116,0.8733225587605303,25.035199673145314,0.8785484177950483
ct6.png,13000,6.764372621931807,0.9,False,bm3d,24.848032983853116,0.8733225587605303,24.633892033330337,0.8811080287658437
ct6.png,13000,6.764372621931807,1.0,False,nlmeans,24.848032983853116,0.8733225587605303,25.022608739618835,0.8748687578035371
ct6.png,13000,6.764372621931807,1.0,False,bm3d,24.848032983853116,0.8733225587605303,24.511422466451506,0.8801019321642096
ct6.png,13000,6.764372621931807,1.1,False,nlmeans,24.848032983853116,0.8733225587605303,24.993142110789282,0.8708429460126277
ct6.png,13000,6.764372621931807,1.1,False,bm3d,24.848032983853116,0.8733225587605303,24.336344992139406,0.8776169722884204
ct6.png,13000,6.764372621931807,1.2000000000000002,False,nlmeans,24.848032983853116,0.8733225587605303,24.95697228250876,0.8670070290059524
ct6.png,13000,6.764372621931807,1.2000000000000002,False,bm3d,24.848032983853116,0.8733225587605303,24.201159426781018,0.874403336763393
ct6.png,13000,6.764372621931807,1.3000000000000003,False,nlmeans,24.848032983853116,0.8733225587605303,24.911973253294573,0.8634510419050572
ct6.png,13000,6.764372621931807,1.3000000000000003,False,bm3d,24.848032983853116,0.8733225587605303,24.136003384960173,0.871958307768259
ct6.png,13000,6.764372621931807,1.4000000000000001,False,nlmeans,24.848032983853116,0.8733225587605303,24.86583431173433,0.8601648386062117
ct6.png,13000,6.764372621931807,1.4000000000000001,False,bm3d,24.848032983853116,0.8733225587605303,24.056619125740465,0.8690799037566663
ct6.png,13000,6.764372621931807,1.5000000000000002,False,nlmeans,24.848032983853116,0.8733225587605303,24.820138499936164,0.857137532745457
ct6.png,13000,6.764372621931807,1.5000000000000002,False,bm3d,24.848032983853116,0.8733225587605303,23.95858473854791,0.8659633615616884
ct6.png,13000,6.764372621931807,1.6,False,nlmeans,24.848032983853116,0.8733225587605303,24.776278932767163,0.8543594536524233
ct6.png,13000,6.764372621931807,1.6,False,bm3d,24.848032983853116,0.8733225587605303,23.85936476958333,0.8633280529065473
ct6.png,13000,6.764372621931807,1.7000000000000002,False,nlmeans,24.848032983853116,0.8733225587605303,24.732703404775705,0.8517951077034529
ct6.png,13000,6.764372621931807,1.7000000000000002,False,bm3d,24.848032983853116,0.8733225587605303,23.814014897532495,0.8613204744554024
ct6.png,13000,6.764372621931807,1.8000000000000003,False,nlmeans,24.848032983853116,0.8733225587605303,24.691477915766733,0.8493489692285915
ct6.png,13000,6.764372621931807,1.8000000000000003,False,bm3d,24.848032983853116,0.8733225587605303,23.822090697101874,0.8601033282752443
ct6.png,13000,6.764372621931807,1.9000000000000001,False,nlmeans,24.848032983853116,0.8733225587605303,24.650808617742314,0.8470518321650198
ct6.png,13000,6.764372621931807,1.9000000000000001,False,bm3d,24.848032983853116,0.8733225587605303,23.78134842296101,0.8584799804129888
ct6.png,13000,6.764372621931807,2.0,False,nlmeans,24.848032983853116,0.8733225587605303,24.610745641316463,0.8448543210223933
ct6.png,13000,6.764372621931807,2.0,False,bm3d,24.848032983853116,0.8733225587605303,23.75391185007793,0.8571690904982034
ct6.png,13000,6.764372621931807,2.1,False,nlmeans,24.848032983853116,0.8733225587605303,24.57097631155111,0.8427099332414302
ct6.png,13000,6.764372621931807,2.1,False,bm3d,24.848032983853116,0.8733225587605303,23.72948384624667,0.8557894205962155
ct6.png,13000,6.764372621931807,2.2,False,nlmeans,24.848032983853116,0.8733225587605303,24.530444493769863,0.8405619157861486
ct6.png,13000,6.764372621931807,2.2,False,bm3d,24.848032983853116,0.8733225587605303,23.75272929731722,0.8551731963363376
ct6.png,13000,6.764372621931807,2.3000000000000003,False,nlmeans,24.848032983853116,0.8733225587605303,24.49036340169012,0.838461412167306
ct6.png,13000,6.764372621931807,2.3000000000000003,False,bm3d,24.848032983853116,0.8733225587605303,23.70540123400839,0.8537891483319286
ct6.png,13000,6.764372621931807,2.4000000000000004,False,nlmeans,24.848032983853116,0.8733225587605303,24.44814378584473,0.8363290194353908
ct6.png,13000,6.764372621931807,2.4000000000000004,False,bm3d,24.848032983853116,0.8733225587605303,23.65917992538254,0.8525861743895475
ct6.png,13000,6.764372621931807,2.5000000000000004,False,nlmeans,24.848032983853116,0.8733225587605303,24.404369811140228,0.8341081516346194
ct6.png,13000,6.764372621931807,2.5000000000000004,False,bm3d,24.848032983853116,0.8733225587605303,23.69842663477286,0.8517090924395856
ct6.png,13000,6.764372621931807,2.6,False,nlmeans,24.848032983853116,0.8733225587605303,24.360957611010253,0.831966218500133
ct6.png,13000,6.764372621931807,2.6,False,bm3d,24.848032983853116,0.8733225587605303,23.682085561032427,0.8507985648119087
ct6.png,13000,6.764372621931807,2.7,False,nlmeans,24.848032983853116,0.8733225587605303,24.315952183630237,0.8297171321432145
ct6.png,13000,6.764372621931807,2.7,False,bm3d,24.848032983853116,0.8733225587605303,23.67865651224838,0.8501057317849285
ct6.png,13000,6.764372621931807,2.8000000000000003,False,nlmeans,24.848032983853116,0.8733225587605303,24.27192430203594,0.8274595900202839
ct6.png,13000,6.764372621931807,2.8000000000000003,False,bm3d,24.848032983853116,0.8733225587605303,23.62518559838346,0.848928953396347
ct6.png,13000,6.764372621931807,2.9000000000000004,False,nlmeans,24.848032983853116,0.8733225587605303,24.227565151372104,0.8252581504114934
ct6.png,13000,6.764372621931807,2.9000000000000004,False,bm3d,24.848032983853116,0.8733225587605303,23.602544979318203,0.8480694452994771
ct6.png,7500,8.10108917674328,0.01,True,nlmeans,23.588333887102056,0.8476976033970233,23.588324282466708,0.8476970798055531
ct6.png,7500,8.10108917674328,0.01,True,bm3d,23.588333887102056,0.8476976033970233,23.58837026848919,0.8477006829460377
ct6.png,7500,8.10108917674328,0.015,True,nlmeans,23.588333887102056,0.8476976033970233,23.588294828384075,0.8476956383364717
ct6.png,7500,8.10108917674328,0.015,True,bm3d,23.588333887102056,0.8476976033970233,23.58718840764945,0.8478710276927411
ct6.png,7500,8.10108917674328,0.019999999999999997,True,nlmeans,23.588333887102056,0.8476976033970233,23.588295526897554,0.8476972104808163
ct6.png,7500,8.10108917674328,0.019999999999999997,True,bm3d,23.588333887102056,0.8476976033970233,23.58696564434059,0.8484954050903604
ct6.png,7500,8.10108917674328,0.024999999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.587333140091886,0.8477235825084575
ct6.png,7500,8.10108917674328,0.024999999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.59751240724929,0.849275419655078
ct6.png,7500,8.10108917674328,0.03,True,nlmeans,23.588333887102056,0.8476976033970233,23.586205262565553,0.8480316839475569
ct6.png,7500,8.10108917674328,0.03,True,bm3d,23.588333887102056,0.8476976033970233,23.616507252658344,0.8503136964900145
ct6.png,7500,8.10108917674328,0.034999999999999996,True,nlmeans,23.588333887102056,0.8476976033970233,23.59745926609432,0.8493337529899949
ct6.png,7500,8.10108917674328,0.034999999999999996,True,bm3d,23.588333887102056,0.8476976033970233,23.636686291888974,0.8516981267116428
ct6.png,7500,8.10108917674328,0.039999999999999994,True,nlmeans,23.588333887102056,0.8476976033970233,23.629450041471127,0.8522050988235956
ct6.png,7500,8.10108917674328,0.039999999999999994,True,bm3d,23.588333887102056,0.8476976033970233,23.66302987491782,0.8535764625992858
ct6.png,7500,8.10108917674328,0.045,True,nlmeans,23.588333887102056,0.8476976033970233,23.681745585387883,0.8563488078289475
ct6.png,7500,8.10108917674328,0.045,True,bm3d,23.588333887102056,0.8476976033970233,23.69695815363363,0.8560694837304554
ct6.png,7500,8.10108917674328,0.049999999999999996,True,nlmeans,23.588333887102056,0.8476976033970233,23.745063819948975,0.860726194943821
ct6.png,7500,8.10108917674328,0.049999999999999996,True,bm3d,23.588333887102056,0.8476976033970233,23.737247629838038,0.8590903278856915
ct6.png,7500,8.10108917674328,0.05499999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.80557826734335,0.8642405508371254
ct6.png,7500,8.10108917674328,0.05499999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.781161053334472,0.8625030283059357
ct6.png,7500,8.10108917674328,0.05999999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.85414889536163,0.8660468184406119
ct6.png,7500,8.10108917674328,0.05999999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.824642222234882,0.8659093665365329
ct6.png,7500,8.10108917674328,0.06499999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.886774135854495,0.8663909241641604
ct6.png,7500,8.10108917674328,0.06499999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.86602545074412,0.8690983402958911
ct6.png,7500,8.10108917674328,0.06999999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.90590882669313,0.8656174395465092
ct6.png,7500,8.10108917674328,0.06999999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.900550093055855,0.8714920570706643
ct6.png,7500,8.10108917674328,0.07499999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.911174169755903,0.8639834653286604
ct6.png,7500,8.10108917674328,0.07499999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.927894328336148,0.8729684104440959
ct6.png,7500,8.10108917674328,0.07999999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.904903106416256,0.8617755351548657
ct6.png,7500,8.10108917674328,0.07999999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.94601326627835,0.8734648059363331
ct6.png,7500,8.10108917674328,0.08499999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.893536094947848,0.859397121691432
ct6.png,7500,8.10108917674328,0.08499999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.956831147647524,0.8731399872511478
ct6.png,7500,8.10108917674328,0.08999999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.872877841612606,0.8566381662209269
ct6.png,7500,8.10108917674328,0.08999999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.96102417344587,0.8720407368791874
ct6.png,7500,8.10108917674328,0.09499999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.85264926992801,0.8541394516357907
ct6.png,7500,8.10108917674328,0.09499999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.96054736391649,0.870648312949856
ct6.png,7500,8.10108917674328,0.09999999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.82371450637447,0.8513363085214394
ct6.png,7500,8.10108917674328,0.09999999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.956956928328992,0.8690116276430809
ct6.png,7500,8.10108917674328,0.10499999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.796089700630183,0.8488473776496759
ct6.png,7500,8.10108917674328,0.10499999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.949395843070317,0.8672603113535133
ct6.png,7500,8.10108917674328,0.10999999999999997,True,nlmeans,23.588333887102056,0.8476976033970233,23.768447583149065,0.8465284625508019
ct6.png,7500,8.10108917674328,0.10999999999999997,True,bm3d,23.588333887102056,0.8476976033970233,23.941711252088034,0.8654957712791215
ct6.png,7500,8.10108917674328,0.11499999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.739453716377742,0.8443206579250935
ct6.png,7500,8.10108917674328,0.11499999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.93294328352728,0.8638680954701219
ct6.png,7500,8.10108917674328,0.11999999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.710277344853658,0.8422562053886825
ct6.png,7500,8.10108917674328,0.11999999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.92267941350483,0.8622837186192112
ct6.png,7500,8.10108917674328,0.12499999999999997,True,nlmeans,23.588333887102056,0.8476976033970233,23.679483605056255,0.8403438697306049
ct6.png,7500,8.10108917674328,0.12499999999999997,True,bm3d,23.588333887102056,0.8476976033970233,23.912845687987843,0.8608603034554173
ct6.png,7500,8.10108917674328,0.12999999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.650912064940815,0.8384813044672775
ct6.png,7500,8.10108917674328,0.12999999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.901411287876467,0.859437525897137
ct6.png,7500,8.10108917674328,0.13499999999999998,True,nlmeans,23.588333887102056,0.8476976033970233,23.619039848240565,0.8367073220638672
ct6.png,7500,8.10108917674328,0.13499999999999998,True,bm3d,23.588333887102056,0.8476976033970233,23.891428179111244,0.8581381720489516
ct6.png,7500,8.10108917674328,0.13999999999999999,True,nlmeans,23.588333887102056,0.8476976033970233,23.588421319365484,0.8350603893980562
ct6.png,7500,8.10108917674328,0.13999999999999999,True,bm3d,23.588333887102056,0.8476976033970233,23.88077876546504,0.8569383769440758
ct6.png,7500,8.10108917674328,0.145,True,nlmeans,23.588333887102056,0.8476976033970233,23.558464984941608,0.8335099533802116
ct6.png,7500,8.10108917674328,0.145,True,bm3d,23.588333887102056,0.8476976033970233,23.87119044471149,0.8559225843904685
